timestamp,country,product_type,event_type,hs_code,details
2025-08-08 15:06:41,,,no_code_found,NO-CODE-FOUND,
2025-08-08 15:33:46,,,no_code_found,NO-CODE-FOUND,
2025-08-08 15:33:46,,,no_code_found,NO-CODE-FOUND,
2025-08-08 15:33:47,,,no_code_found,NO-CODE-FOUND,
2025-08-08 15:33:47,,,no_code_found,NO-CODE-FOUND,
2025-08-08 15:33:48,,,no_code_found,NO-CODE-FOUND,
2025-08-08 15:33:49,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:47:36,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:47:36,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:47:36,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:50:28,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:50:29,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:50:29,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:51:54,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:51:56,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:51:56,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:52:33,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:52:49,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:52:49,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:53:29,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:53:30,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:53:31,,,no_code_found,NO-CODE-FOUND,
2025-08-11 08:53:31,,,no_code_found,NO-CODE-FOUND,
2025-08-11 10:45:56,australia,knitted t-shirt T-Shirts,regeneration,,
2025-08-11 10:46:18,australia,knitted t-shirt T-Shirts,regeneration,,
2025-08-11 11:50:33,australia,knitted tights Tights,rejection,6103.43.00.44,option_1
2025-08-11 11:50:34,australia,knitted tights Tights,rejection,6104.63.00.44,option_2
2025-08-11 11:50:34,australia,knitted tights Tights,rejection,6114.30.00.05,option_3
2025-08-11 11:50:35,australia,knitted tights Tights,regeneration,,
2025-08-11 11:50:50,,,no_code_found,NO-CODE-FOUND,
2025-08-11 11:51:37,australia,knitted tights Tights,regeneration,,
2025-08-11 12:10:07,,,no_code_found,NO-CODE-FOUND,
2025-08-11 12:10:07,,,no_code_found,NO-CODE-FOUND,
2025-08-11 12:10:08,,,no_code_found,NO-CODE-FOUND,
2025-08-11 12:10:10,,,no_code_found,NO-CODE-FOUND,
2025-08-11 12:10:11,,,no_code_found,NO-CODE-FOUND,
2025-08-11 12:10:12,,,no_code_found,NO-CODE-FOUND,
2025-08-11 13:49:46,europe,woven padded vest Vests,regeneration,,
2025-08-11 14:25:29,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:25:29,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:25:29,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:52:44,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:52:45,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:52:46,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:52:46,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:52:47,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:52:47,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:52:47,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:52:48,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:52:49,,,no_code_found,NO-CODE-FOUND,
2025-08-11 14:52:49,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:11:21,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:11:21,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:11:22,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:11:23,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:11:23,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:11:23,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:11:24,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:11:24,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:11:24,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:11:24,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:43:53,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:43:53,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:43:54,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:43:54,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:43:54,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:43:55,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:43:55,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:43:55,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:43:56,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:43:56,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:48:19,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:48:20,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:48:22,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:48:22,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:48:22,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:48:22,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:48:23,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:48:23,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:48:23,,,no_code_found,NO-CODE-FOUND,
2025-08-11 16:48:24,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:07:55,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:07:55,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:07:56,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:07:56,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:07:56,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:07:57,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:07:57,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:07:57,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:07:58,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:07:58,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:09:52,switzerland,woven shorts Shorts,regeneration,,
2025-08-11 17:10:13,switzerland,woven shorts Shorts,rejection,6203.42.00-000,option_1
2025-08-11 17:10:15,switzerland,woven shorts Shorts,rejection,6203.49.00-000,option_3
2025-08-11 17:10:49,switzerland,woven pants Trousers,regeneration,,
2025-08-11 17:11:07,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:11:07,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:11:07,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:11:07,,,no_code_found,NO-CODE-FOUND,
2025-08-11 17:11:07,,,no_code_found,NO-CODE-FOUND,
2025-08-13 10:50:29,,,no_code_found,NO-CODE-FOUND,
2025-08-13 10:50:29,,,no_code_found,NO-CODE-FOUND,
2025-08-13 11:00:46,,,no_code_found,NO-CODE-FOUND,
2025-08-13 11:00:52,,,no_code_found,NO-CODE-FOUND,
2025-08-13 11:19:11,united kingdom,knitted tights Tights,regeneration,,
2025-08-13 11:20:43,united kingdom,knitted tights Tights,regeneration,,
2025-08-13 11:21:04,united kingdom,knitted tights Tights,regeneration,,
2025-08-13 11:21:28,united kingdom,knitted tights Tights,rejection,6104.63.00.00,option_1
2025-08-13 11:21:30,united kingdom,knitted tights Tights,rejection,6104.63.00.00,option_1
2025-08-13 11:22:07,,,no_code_found,NO-CODE-FOUND,
2025-08-13 11:26:35,,,no_code_found,NO-CODE-FOUND,
2025-08-13 11:26:42,,,no_code_found,NO-CODE-FOUND,
2025-08-13 11:26:42,,,no_code_found,NO-CODE-FOUND,
2025-08-13 11:40:42,south korea,knitted tights Tights,rejection,6104.63.0000,option_1
2025-08-13 13:26:48,,,no_code_found,NO-CODE-FOUND,
2025-08-13 13:26:48,,,no_code_found,NO-CODE-FOUND,
2025-08-13 13:26:51,,,no_code_found,NO-CODE-FOUND,
2025-08-13 13:26:51,,,no_code_found,NO-CODE-FOUND,
2025-08-13 13:50:02,,,no_code_found,NO-CODE-FOUND,
2025-08-13 13:50:03,,,no_code_found,NO-CODE-FOUND,
2025-08-13 13:50:03,,,no_code_found,NO-CODE-FOUND,
2025-08-13 13:50:04,,,no_code_found,NO-CODE-FOUND,
2025-08-13 14:05:56,europe,knitted tights Tights,rejection,6115.21.00.00,option_3
2025-08-13 14:05:58,europe,knitted tights Tights,rejection,6104.63.00.00,option_2
2025-08-14 14:32:52,,,no_code_found,NO-CODE-FOUND,
2025-08-14 14:32:55,,,no_code_found,NO-CODE-FOUND,
2025-08-14 14:32:56,,,no_code_found,NO-CODE-FOUND,
2025-08-14 14:32:57,,,no_code_found,NO-CODE-FOUND,
2025-08-14 14:32:58,,,no_code_found,NO-CODE-FOUND,
2025-08-14 14:36:18,,,no_code_found,NO-CODE-FOUND,
2025-08-14 14:36:19,,,no_code_found,NO-CODE-FOUND,
2025-08-14 14:36:20,,,no_code_found,NO-CODE-FOUND,
2025-08-14 14:36:21,,,no_code_found,NO-CODE-FOUND,
2025-08-14 14:36:25,,,no_code_found,NO-CODE-FOUND,
2025-08-15 08:29:37,,,no_code_found,NO-CODE-FOUND,
2025-08-15 08:29:38,,,no_code_found,NO-CODE-FOUND,
2025-08-15 08:29:38,,,no_code_found,NO-CODE-FOUND,
2025-08-15 08:29:39,,,no_code_found,NO-CODE-FOUND,
2025-08-15 08:29:42,,,no_code_found,NO-CODE-FOUND,
2025-08-15 08:38:24,,,no_code_found,NO-CODE-FOUND,
2025-08-15 08:52:55,,,no_code_found,NO-CODE-FOUND,
2025-08-15 08:52:56,,,no_code_found,NO-CODE-FOUND,
2025-08-15 08:52:57,,,no_code_found,NO-CODE-FOUND,
2025-08-15 08:53:00,,,no_code_found,NO-CODE-FOUND,
2025-08-18 08:32:13,,,no_code_found,NO-CODE-FOUND,
2025-08-18 08:32:15,,,no_code_found,NO-CODE-FOUND,
2025-08-18 08:32:56,,,no_code_found,NO-CODE-FOUND,
2025-08-18 08:43:18,,,no_code_found,NO-CODE-FOUND,
2025-08-18 08:43:19,,,no_code_found,NO-CODE-FOUND,
2025-08-18 09:24:37,,,no_code_found,NO-CODE-FOUND,
2025-08-20 10:01:54,,,no_code_found,NO-CODE-FOUND,
2025-08-20 10:01:57,,,no_code_found,NO-CODE-FOUND,
2025-08-20 10:01:58,,,no_code_found,NO-CODE-FOUND,
2025-08-20 10:01:58,,,no_code_found,NO-CODE-FOUND,
2025-08-20 10:02:57,,,no_code_found,NO-CODE-FOUND,
2025-08-20 10:02:57,,,no_code_found,NO-CODE-FOUND,
2025-08-20 10:02:58,,,no_code_found,NO-CODE-FOUND,
2025-08-20 15:02:43,,,no_code_found,NO-CODE-FOUND,
2025-08-20 15:02:43,,,no_code_found,NO-CODE-FOUND,
2025-08-20 15:02:44,,,no_code_found,NO-CODE-FOUND,
2025-08-20 15:02:45,,,no_code_found,NO-CODE-FOUND,
2025-08-20 15:02:45,,,no_code_found,NO-CODE-FOUND,
2025-08-20 16:45:59,,,no_code_found,NO-CODE-FOUND,
2025-08-20 16:45:59,,,no_code_found,NO-CODE-FOUND,
2025-08-20 16:46:00,,,no_code_found,NO-CODE-FOUND,
2025-08-20 16:46:00,,,no_code_found,NO-CODE-FOUND,
2025-08-20 16:48:45,,,no_code_found,NO-CODE-FOUND,
2025-08-20 16:49:44,,,no_code_found,NO-CODE-FOUND,
2025-08-21 14:53:47,,,no_code_found,NO-CODE-FOUND,
2025-08-21 14:54:46,,,no_code_found,NO-CODE-FOUND,
2025-08-21 14:54:46,,,no_code_found,NO-CODE-FOUND,
2025-08-21 15:13:37,,,no_code_found,NO-CODE-FOUND,
2025-08-21 17:10:31,,,no_code_found,NO-CODE-FOUND,
2025-08-21 17:10:31,,,no_code_found,NO-CODE-FOUND,
2025-08-21 17:20:41,,,no_code_found,NO-CODE-FOUND,
2025-08-21 17:20:42,,,no_code_found,NO-CODE-FOUND,
2025-08-21 17:22:41,,,no_code_found,NO-CODE-FOUND,
2025-08-26 13:28:28,,,no_code_found,NO-CODE-FOUND,
2025-08-26 13:29:24,,,no_code_found,NO-CODE-FOUND,
2025-08-26 13:29:26,,,no_code_found,NO-CODE-FOUND,
2025-08-26 13:29:26,,,no_code_found,NO-CODE-FOUND,
2025-08-26 13:29:27,,,no_code_found,NO-CODE-FOUND,
2025-08-26 13:43:23,,,no_code_found,NO-CODE-FOUND,
2025-08-26 13:43:23,,,no_code_found,NO-CODE-FOUND,
2025-08-26 13:43:24,,,no_code_found,NO-CODE-FOUND,
2025-08-26 13:43:24,,,no_code_found,NO-CODE-FOUND,
2025-08-26 13:43:24,,,no_code_found,NO-CODE-FOUND,
2025-10-13 15:44:14,,,no_code_found,NO-CODE-FOUND,
2025-10-13 15:44:18,,,no_code_found,NO-CODE-FOUND,
